id,xid,name,longitude,latitude,distance,rate,osm,kinds,country
10066746,N4632789945,Arbat Residence,37.5848274,55.7564583,2040.07724361,1,node/4632789945,"accomodations,other_hotels",Россия
10066974,R1839408,,37.6482315,55.7501526,2041.38560883,0,relation/1839408,"accomodations,other_hotels",Россия
10067020,N6625058444,Сон,37.6469536,55.7633438,2042.25254562,1,node/6625058444,"accomodations,hostels",Россия
3908986,N5096491689,отель эрмитаж,37.6497726,55.7546196,2043.05263731,2,node/5096491689,"accomodations,other_hotels",Россия
3908122,N6211539744,капсульныи отель интеркуб третьяковская,37.6323738,55.739502,2046.72988364,2,node/6211539744,"accomodations,hostels",Россия
3899892,W47220562,Арбат,37.5893669,55.7462234,2052.72777436,2,way/47220562,"accomodations,other_hotels",Россия
11556525,R2142863,отель пекин,37.5938721,55.7686882,2054.67646858,7,relation/2142863,"accomodations,other_hotels",Россия
6016528,W46965730,Hartwell,37.589344,55.7654266,2056.41101073,2,way/46965730,"accomodations,other_hotels",Россия
11187015,W42766205,Президент-Отель,37.6127815,55.7375107,2056.05289952,3,way/42766205,"accomodations,other_hotels",Россия
3899707,N4125590789,Sleep at home,37.5958138,55.7418327,2058.9385793,2,node/4125590789,"accomodations,other_hotels",Unknown
9690665,N2529002926,l'Abordage,37.587574,55.7479553,2060.82907241,1,node/2529002926,"accomodations,hostels",Unknown
9690648,N2515638049,Булгаков,37.5874252,55.7478485,2074.40985533,2,node/2515638049,"accomodations,hostels,apartments",Unknown
3907973,N2519782043,гостиныи двор на полянке,37.6173096,55.7371979,2071.03118898,2,node/2519782043,"accomodations,hostels",Unknown
3908951,N6173047078,Custos Riverside Hotel,37.6487617,55.7500153,2077.87880121,2,node/6173047078,"accomodations,other_hotels",Unknown
3899915,N5967509245,Арбат 42,37.5866814,55.7486534,2080.65030968,1,node/5967509245,"accomodations,hostels,apartments",Unknown
6017927,W53044830,бентлеи отель,37.6495819,55.760128,2083.12357363,2,way/53044830,"accomodations,other_hotels",Россия
6017759,W37771178,,37.6488647,55.75,2084.4698268,0,way/37771178,"accomodations,other_hotels",Россия
9519638,N5300741089,Комфорт-Москва,37.6181412,55.7744827,2080.60472882,1,node/5300741089,"accomodations,other_hotels",Россия
3909186,N3430994094,Like,37.6492043,55.7612228,2092.04629842,1,node/3430994094,"accomodations,hostels",Россия
3899775,N3327476635,Houseton,37.616188,55.7370415,2089.66548718,2,node/3327476635,"accomodations,hostels,apartments",Россия
3909203,N7711797420,Barista,37.6506462,55.7576828,2104.04526229,2,node/7711797420,"accomodations,other_hotels",Россия
3899913,N3120409482,Арбатский,37.5871353,55.7475815,2103.71734052,1,node/3120409482,"accomodations,other_hotels",Россия
3909204,N7711797425,Loft P12,37.6506577,55.7579918,2108.56861846,2,node/7711797425,"accomodations,other_hotels",Россия
3899902,N7333213470,мини-отель есенин,37.589386,55.745285,2107.81230745,2,node/7333213470,"accomodations,hostels",Россия
3908001,N5952157403,отель рихтер,37.6279259,55.7378464,2107.37827195,2,node/5952157403,"accomodations,other_hotels",Россия
3899901,N7006049782,Арбат 51,37.5872612,55.7472115,2114.75163558,1,node/7006049782,"accomodations,apartments",Unknown
3900149,N7810650303,V hotel,37.5857468,55.7625885,2120.19790498,1,node/7810650303,"accomodations,other_hotels",Unknown
3899970,N5315056296,LittleHotel,37.5849342,55.7502403,2124.34646546,2,node/5315056296,"accomodations,hostels",Unknown
3899900,N7333213471,Библиотека,37.589077,55.7451897,2129.99131904,1,node/7333213471,"accomodations,other_hotels",Unknown
9690691,N2519305884,привет хостел,37.6507492,55.7594528,2139.13808292,2,node/2519305884,"accomodations,hostels",Россия
6017934,R8692833,Элегант,37.6503334,55.7606697,2143.69763907,1,relation/8692833,"accomodations,other_hotels",Россия
3901267,N2519740485,Артист,37.5914497,55.7683754,2143.41914688,1,node/2519740485,"accomodations,hostels",Россия
9690692,N5777959353,Транссибирь,37.6510658,55.75951,2159.77690276,1,node/5777959353,"accomodations,hostels",Россия
9690693,N5904931351,Рус - Покровские ворота,37.6510086,55.760025,2167.92338301,1,node/5904931351,"accomodations,hostels",Россия
3909813,N1531293903,"Миниотель ""Волконский""",37.6184654,55.7753143,2173.72290423,1,node/1531293903,"accomodations,other_hotels",Россия
3909191,N7131980953,Ладомир-Отель,37.6473465,55.7656898,2184.13155618,1,node/7131980953,"accomodations,other_hotels",Россия
9688267,N2911644905,Хостел на Мясницкой,37.6443596,55.768158,2186.1878658,1,node/2911644905,"accomodations,hostels",Россия
3910041,N2519907886,Сопс,37.644619,55.7681046,2195.02978158,1,node/2519907886,"accomodations,hostels",Россия
11279292,N2463731635,лотте отель москва - the leading hotels of the world,37.5837593,55.7501373,2198.46246439,3,node/2463731635,"accomodations,other_hotels",Россия
6016435,W45818769,багратион отель,37.594696,55.7406654,2203.24708084,2,way/45818769,"accomodations,other_hotels",Unknown
9550738,N6718444014,мини-отель кутузовскии,37.5822105,55.7535133,2217.7691989,2,node/6718444014,"accomodations,other_hotels",Unknown
3908155,N1346733551,Aquamarine,37.6367493,55.7392044,2215.00459677,1,node/1346733551,"accomodations,other_hotels",Unknown
3899863,N6065959097,Arbat Inn,37.5838318,55.7494087,2218.69969765,2,node/6065959097,"accomodations,other_hotels",Unknown
9519611,W47360388,,37.5838394,55.7493095,2221.86185721,0,way/47360388,"accomodations,other_hotels",Unknown
9519613,N4029963743,,37.5844612,55.748291,2225.13755961,0,node/4029963743,"accomodations,other_hotels",Россия
9519612,N4523489265,отель people бизнес новинскии,37.5820847,55.7534828,2226.14662598,2,node/4523489265,"accomodations,other_hotels",Россия
10066740,N3323008262,Звезда Хостел Арбат,37.5825653,55.7516365,2229.65160539,1,node/3323008262,"accomodations,hostels",Россия
3909215,N3327472711,Хостел на Лялином,37.6520119,55.7603455,2237.30612431,1,node/3327472711,"accomodations,hostels",Россия
3899858,N3118452324,отель меркюр арбат москва,37.5839272,55.7486382,2242.164415,2,node/3118452324,"accomodations,other_hotels",Россия
3899701,N2229548547,Кебур Палас,37.5960007,55.7396393,2241.81909831,1,node/2229548547,"accomodations,other_hotels",Россия
9550645,N5927590354,отель хаус,37.6525764,55.7594337,2251.42128949,2,node/5927590354,"accomodations,other_hotels",Россия
3901291,N7369268538,хостел маяк,37.5943718,55.7714996,2264.33665888,2,node/7369268538,"accomodations,hostels",Россия
3910047,N2519740478,Артист,37.6468163,55.7675781,2269.98440553,1,node/2519740478,"accomodations,hostels",Россия
3909919,N4202038727,отель сухаревскии,37.6377487,55.7726364,2271.97457027,2,node/4202038727,"accomodations,other_hotels",Россия
3909264,N4740630786,отель калифорния на покровке,37.6523438,55.7611122,2278.12040089,2,node/4740630786,"accomodations,other_hotels",Unknown
3910048,N3323039083,Hostel For You,37.646801,55.767704,2277.24554624,1,node/3323039083,"accomodations,hostels",Unknown
3909205,N5944866932,оранж хостел,37.6538391,55.756218,2294.54643266,2,node/5944866932,"accomodations,hostels",Unknown
3901279,N4061824572,,37.5923462,55.7708549,2294.32867286,0,node/4061824572,"accomodations,other_hotels",Unknown
3909265,N6672604478,Pokrovka,37.6512794,55.763485,2298.49943704,1,node/6672604478,"accomodations,other_hotels",Unknown
9550720,N2457225179,ComeInn,37.6347046,55.7375984,2302.41694054,1,node/2457225179,"accomodations,other_hotels",Россия
3909908,N4044783054,Перинна,37.6314049,55.7750816,2322.35812698,1,node/4044783054,"accomodations,other_hotels",Россия
3899885,N3745933827,Москва Марриотт Новый Арбат,37.5805321,55.7529449,2330.2971442,2,node/3745933827,"accomodations,other_hotels",Россия
3899876,N2530943676,Мегаполис,37.5807495,55.7520981,2331.76723952,1,node/2530943676,"accomodations,hostels",Россия
3909025,N3554593762,агиос отель на курскои,37.6542511,55.7536469,2332.43836986,2,node/3554593762,"accomodations,other_hotels",Россия
12495738,W156493112,отель на казачьем,37.6234932,55.7351494,2331.72193228,2,way/156493112,"accomodations,other_hotels",Россия
3901290,N7995195905,хостел маяковскии,37.5934181,55.771904,2336.93975864,2,node/7995195905,"accomodations,hostels",Россия
9688266,N2519305883,хостел дом,37.6547508,55.7562675,2352.03703069,2,node/2519305883,"accomodations,hostels",Россия
3907972,N5523083124,Гостиница Посольства Узбекистана,37.6207733,55.7348099,2347.24241555,1,node/5523083124,"accomodations,other_hotels",Россия
6017941,W41084314,mamaison all-suites spa hotel покровка,37.6532021,55.7619247,2354.81816625,2,way/41084314,"accomodations,other_hotels",Россия
3909909,N1753729518,"гостиница """"садовое кольцо""""",37.6330528,55.775013,2356.64825455,2,node/1753729518,"accomodations,other_hotels",Unknown
3899557,N4516035209,Елисеефф Арбат Отель,37.5859489,55.7440453,2363.80122628,2,node/4516035209,"accomodations,other_hotels",Россия
3909218,N3327448256,Топ,37.6545334,55.7603035,2390.7425995,1,node/3327448256,"accomodations,hostels",Россия
3899764,N3323001748,Хостелы Рус - Полянка,37.6165161,55.7343712,2386.48977208,1,node/3323001748,"accomodations,hostels",Россия
3908281,N6530481012,отель на павелецкои,37.6396828,55.7384529,2388.69997965,2,node/6530481012,"accomodations,other_hotels",Россия
3909274,N3323055266,Arbat City Hostel,37.6526833,55.7639732,2400.46814038,1,node/3323055266,"accomodations,hostels",Россия
3908291,N4887515857,отель crossroads,37.6431961,55.7398872,2405.00758074,2,node/4887515857,"accomodations,other_hotels",Россия
3909044,N5944866504,наис хостел курская,37.6557236,55.7552567,2413.34402794,2,node/5944866504,"accomodations,hostels",Россия
3908303,N3477431637,отель лангуст,37.6491241,55.7436638,2412.33303299,2,node/3477431637,"accomodations,other_hotels",Россия
3899681,N6384348284,Остоженка,37.5955772,55.7379341,2411.99508136,1,node/6384348284,"accomodations,other_hotels",Россия
3899848,N4819809019,Jedi,37.5819969,55.7470284,2422.40414265,2,node/4819809019,"accomodations,hostels",Россия
3910077,N4733821504,Авита Красные Ворота,37.6466904,55.7698898,2421.80016118,2,node/4733821504,"accomodations,other_hotels",Unknown
9688268,N2519907878,TimeHome,37.64711,55.7697182,2429.62922573,1,node/2519907878,"accomodations,hostels",Unknown
3910068,N2530845511,апельсин на красных воротах,37.6469078,55.7699165,2433.99867592,2,node/2530845511,"accomodations,hostels,apartments",Unknown
3909275,N6644719234,The Rooms,37.6527557,55.7647591,2439.21891279,2,node/6644719234,"accomodations,hostels",Unknown
3901257,N3327439826,Арт Хаус на Маяковской,37.5842972,55.7675743,2451.82491072,1,node/3327439826,"accomodations,hostels",Россия
3908271,N6530481009,VS,37.6401291,55.7379379,2451.53257194,2,node/6530481009,"accomodations,hostels",Россия
3908304,N3323021102,Руc-Оригами,37.6491547,55.7429886,2456.84864893,1,node/3323021102,"accomodations,hostels",Россия
11187063,N4386309397,отель красные ворота,37.6473503,55.7700043,2461.49041995,3,node/4386309397,"accomodations,other_hotels",Россия
3908060,N5024639389,Хостел на Пятницкой,37.6287956,55.7346687,2460.76054605,1,node/5024639389,"accomodations,hostels",Россия
3910089,N8001369880,отель веллион сухаревскии,37.6395035,55.7740517,2464.18343327,2,node/8001369880,"accomodations,other_hotels",Россия
3899533,N6654947357,The Park,37.5948296,55.737545,2474.27528964,2,node/6654947357,"accomodations,hostels,guest_houses",Россия
10066984,N4298817489,меркюр москва павелецкая,37.6352119,55.7359962,2475.26154099,2,node/4298817489,"accomodations,other_hotels",Россия
6016496,W86415302,Мир,37.5778122,55.7547226,2482.27891563,1,way/86415302,"accomodations,other_hotels",Россия
3907996,N2519782033,БМ,37.6281357,55.7343941,2478.42657756,1,node/2519782033,"accomodations,hostels",Россия
3899874,N3043296460,Подушкин,37.5786362,55.7511024,2483.36767721,1,node/3043296460,"accomodations,adult_hotels,adult,love_hotels",Unknown
3908059,W110887767,,37.6355782,55.7360077,2484.64671179,0,way/110887767,"accomodations,other_hotels",Unknown
9519629,N3172081658,адажио москва павелецкая,37.63591,55.736084,2486.99787128,2,node/3172081658,"accomodations,other_hotels",Unknown
3908094,N2983547022,ибис москва центр бахрушина,37.6353149,55.7358742,2490.20860888,2,node/2983547022,"accomodations,other_hotels",Unknown
3908278,N3327421702,Континент,37.6419029,55.7382469,2491.30982738,1,node/3327421702,"accomodations,hostels",Unknown
3909214,N5932638850,Феллини,37.6569977,55.7571907,2497.32026408,1,node/5932638850,"accomodations,other_hotels",Россия
3907860,N5199976054,Экотель,37.619976,55.7334061,2499.12579694,1,node/5199976054,"accomodations,other_hotels",Россия
3901367,N5072416823,Лайт Хаус,37.5905533,55.77285,2534.25311544,2,node/5072416823,"accomodations,guest_houses",Россия
3901815,N5343550344,отель никоновка,37.6110764,55.7782898,2534.25239352,2,node/5343550344,"accomodations,other_hotels",Россия
